,contractor_id,plan_name,primary_trade,ladder_use,scaffolds,confined_space,aerial_lift,cpr_training,excavation,fall_protection,investigation_prgm,fatality_2017,fatality_2018,restricted_day_17,restricted_day_18,lost_days_17,lost_days_18,recordable_17,recordable_18,work_hours_17,work_hours_18,emr_17,emr_18,flame_spark_activity,hoisting_rigging_eq,live_electrical_component,electrical_component,safety_health_program,safety_manager,emp_involvement_plan,emp_performance_evalution,osha_citation,fatality_2019,restricted_day_19,lost_days_19,recordable_19,dart_17,dart_18,dart_19,days_away_cases_17,days_away_cases_18,days_away_cases_19,fatal_19_mis,lost_days_19_mis,restricted_mis,recordable_mis,fatal_18_mis,fatal_17_mis
8097,8098,> $1M,,yes,yes,yes,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,233.0,200.0,10.0,7.0,336272.0,352871.0,1.46,1.256,yes,yes,yes,yes,yes,no,no,yes,no,0.0,0.0,38.0,3.0,10.0,7.0,3.0,,,,1,1,1,1,1,1
8098,8099,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8099,8100,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8100,8101,> $1M,,no,yes,no,no,na,yes,no,yes,,,,,,,,,,,,,yes,no,no,yes,no,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
8101,8102,> $1M,,yes,yes,na,yes,na,na,yes,yes,0.0,0.0,2.0,2.0,0.0,17.0,2.0,3.0,230066.0,200601.0,0.63,0.65,na,na,na,yes,yes,no,yes,no,no,0.0,0.0,4.0,2.0,2.0,3.0,2.0,,,,1,1,1,1,1,1
8102,8103,> $1M,Division 1 - General Requirements,yes,yes,yes,yes,na,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486490.0,523015.0,0.66,0.67,no,no,yes,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8103,8104,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,132.0,80.0,2.0,2.0,270000.0,270000.0,1.04,0.93,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,0.0,360.0,4.0,2.0,2.0,4.0,,,,1,1,1,1,1,1
8104,8105,> $1M,,yes,yes,yes,yes,na,yes,yes,yes,0.0,0.0,10.0,10.0,0.0,0.0,4.0,2.0,804589.0,854795.0,0.76,0.76,yes,yes,yes,yes,no,no,yes,no,no,0.0,3.0,0.0,1.0,1.0,0.0,1.0,,,,1,1,1,1,1,1
8105,8106,> $1M,,yes,yes,yes,yes,na,yes,yes,yes,0.0,,0.0,0.0,0.0,,0.0,,25843.0,,1.03,,yes,yes,yes,yes,yes,no,yes,yes,yes,,,,,0.0,,,,,,0,0,0,0,0,1
8106,8107,> $1M,Division 34 - Transportation,yes,na,na,na,na,na,no,yes,0.0,0.0,0.0,0.0,381.0,338.0,7.0,9.0,1976780.0,1661465.0,0.94,0.81,na,na,na,na,yes,yes,yes,yes,no,,,,,7.0,9.0,,,,,0,0,0,0,1,1
8107,8108,> $1M,,yes,yes,,yes,yes,yes,yes,yes,,,,,,,,,,,,,no,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8108,8109,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8109,8110,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8110,8111,> $500k to $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8111,8112,$500K or less,,yes,no,na,no,na,na,no,yes,,,,,,,,,,,,,no,na,na,na,yes,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
8112,8113,> $1M,,yes,yes,no,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10810.0,9941.0,1.07,1.75,no,yes,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8113,8114,> $1M,General Contractor,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,132761.0,136309.0,0.83,0.79,yes,yes,yes,yes,yes,no,yes,yes,no,0.0,0.0,180.0,1.0,0.0,0.0,1.0,,,,1,1,1,1,1,1
8114,8115,> $1M,,yes,yes,na,yes,na,yes,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,no,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
8115,8116,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8116,8117,> $1M,Division 3 - Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8117,8118,$500K or less,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,,,,,,,,0,0,0,0,0,0
8118,8119,> $1M,,yes,yes,no,yes,yes,no,yes,no,on,,on,on,on,,on,,on,,on,,no,no,no,no,no,no,yes,yes,no,,,,,on,,,,,,0,0,0,0,0,1
8119,8120,$500K or less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8120,8121,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8121,8122,$500K or less,,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8122,8123,> $1M,Division 7 - Thermal and Moisture Protection,yes,yes,yes,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,241039.0,476460.0,0.7,0.65,no,no,no,yes,yes,yes,yes,yes,no,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,1,1,1,1,1,1
8123,8124,> $1M,,na,na,na,na,yes,na,yes,yes,,,,,,,,,,,,,na,na,na,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8124,8125,> $1M,,yes,no,no,yes,yes,no,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8125,8126,> $1M,,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50662.0,86099.0,1.4,1.15,yes,yes,na,yes,no,no,no,no,no,,,,,0.0,0.0,,,,,0,0,0,0,1,1
8126,8127,> $1M,,yes,na,na,na,na,na,yes,yes,,,,,,,,,,,,,na,na,na,yes,yes,no,yes,yes,yes,,,,,,,,,,,0,0,0,0,0,0
8127,8128,> $500k to $1M,,yes,no,no,yes,no,na,yes,yes,,,,,,,,,,,,,no,no,na,yes,yes,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
8128,8129,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8129,8130,> $1M,,yes,na,na,na,no,na,no,yes,,,,,,,,,,,,,na,na,na,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8130,8131,> $1M,Division 26 - Electrical,yes,yes,yes,yes,yes,yes,yes,yes,0.0,,0.0,0.0,0.0,,0.0,,100665.5,,0.78,,yes,yes,yes,yes,yes,no,yes,yes,no,,,,,0.0,,,,,,0,0,0,0,0,1
8131,8132,> $1M,,yes,yes,no,yes,no,no,yes,yes,,,,,,,,,,,,,yes,no,no,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8132,8133,> $1M,Roofing and Siding Panels,yes,no,no,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7680.0,6945.0,0.86,0.87,no,na,na,yes,yes,no,yes,yes,no,,,,,0.0,0.0,,,,,0,0,0,0,1,1
8133,8134,> $1M,,yes,yes,no,yes,na,na,yes,yes,,,,,,,,,,,,,no,na,na,yes,yes,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
8134,8135,> $1M,,yes,na,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,yes,no,yes,,,,,,,,,,,0,0,0,0,0,0
8135,8136,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8136,8137,> $1M,,yes,yes,no,yes,yes,na,yes,yes,,,,,,,,,,,,,no,no,no,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8137,8138,> $1M,,na,na,na,no,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33648.0,43502.0,0.56,0.56,na,na,na,na,yes,no,yes,yes,no,0.0,10.0,2.0,2.0,0.0,0.0,2.0,,,,1,1,1,1,1,1
8138,8139,$500K or less,Division 28 - Electronic Safety and Security,yes,na,na,yes,na,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4000.0,0.75,0.75,na,na,yes,yes,yes,no,yes,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8139,8140,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8140,8141,> $500k to $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8141,8142,> $1M,Division 7 - Thermal and Moisture Protection,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945873.0,1021758.0,0.48,0.44,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8142,8143,> $1M,Selective Demolition,yes,yes,yes,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229486.0,207123.0,1.05,1.1,yes,yes,na,yes,yes,yes,yes,yes,no,,,,,0.0,0.0,,,,,0,0,0,0,1,1
8143,8144,> $1M,,no,no,no,no,no,na,yes,yes,0.0,,0.0,0.0,0.0,,1.0,,13753.5,,0.88,,yes,no,na,yes,yes,no,yes,yes,no,,,,,1.0,,,,,,0,0,0,0,0,1
8144,8145,> $1M,Shoring and Underpinning,yes,yes,yes,yes,na,yes,yes,yes,0.0,,0.0,0.0,0.0,,0.0,,on,,on,,yes,yes,na,yes,yes,no,yes,yes,no,,,,,0.0,,,,,,0,0,0,0,0,1
8145,8146,> $1M,Wood Flooring,na,na,na,na,yes,na,yes,yes,0.0,,0.0,0.0,0.0,,0.0,,10900.0,,1.0,,na,na,na,no,yes,no,yes,yes,no,,,,,0.0,,,,,,0,0,0,0,0,1
8146,8147,> $1M,Suppliers/Manufacturers,na,na,na,na,na,na,yes,yes,,,,,,,,,,,,,yes,na,na,na,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8147,8148,$500K or less,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,no,yes,no,,,,,,,,,,,0,0,0,0,0,0
8148,8149,> $1M,,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,,,,no,no,na,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8149,8150,> $500k to $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8150,8151,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,no,yes,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8151,8152,> $1M,,yes,na,na,yes,na,na,yes,no,,,,,,,,,,,,,yes,yes,na,yes,no,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
8152,8153,> $1M,Division 3 - Concrete,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,575.0,575.0,440.0,416.0,10.0,14.0,369044.0,331545.0,0.96,0.98,na,yes,na,yes,yes,yes,yes,yes,no,0.0,308.0,177.0,12.0,8.0,13.0,7.0,,,,1,1,1,1,1,1
8153,8154,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13819.0,34833.0,0.89,0.89,no,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8154,8155,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8155,8156,> $1M,Fluid-Applied Flooring,yes,no,no,yes,na,yes,no,no,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,67209.0,119816.0,0.92,0.91,no,no,na,yes,yes,no,yes,yes,no,,,,,0.0,0.0,,,,,0,0,0,0,1,1
8156,8157,> $1M,Building Demolition,yes,yes,yes,yes,no,no,yes,yes,0.0,,0.0,0.0,45.0,,1.0,,111340.0,,0.85,,yes,yes,no,yes,yes,no,yes,yes,no,,,,,1.0,,,,,,0,0,0,0,0,1
8157,8158,> $1M,,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
8158,8159,> $1M,Division 3 - Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8159,8160,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8160,8161,$500K or less,Planting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8161,8162,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8162,8163,> $1M,,yes,yes,na,yes,na,na,yes,yes,on,,on,on,on,,on,,on,,on,,na,na,na,yes,yes,no,yes,yes,no,,,,,on,,,,,,0,0,0,0,0,1
8163,8164,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8164,8165,> $1M,,yes,yes,yes,yes,yes,yes,yes,no,0.0,,0.0,0.0,14.0,,4.0,,416000.0,,0.72,,yes,yes,yes,yes,no,no,yes,no,no,,,,,4.0,,,,,,0,0,0,0,0,1
8165,8166,> $1M,,yes,no,no,yes,yes,no,yes,yes,,,,,,,,,,,,,no,no,no,no,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8166,8167,$500K or less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8167,8168,> $1M,,yes,no,no,yes,yes,no,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
8168,8169,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8169,8170,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8170,8171,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,0,0,0,0,0,0
8171,8172,> $1M,Finish Carpentry,yes,yes,na,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,72797.0,70588.0,0.74,0.77,na,na,na,na,yes,no,yes,no,no,,,,,0.0,0.0,,,,,0,0,0,0,1,1
8172,8173,> $1M,Division 33 - Utilities,yes,no,yes,yes,yes,yes,yes,yes,0.0,0.0,168.0,168.0,169.0,0.0,6.0,3.0,407608.0,408023.0,0.81,0.91,yes,yes,no,yes,yes,yes,no,yes,no,0.0,2.0,1.0,4.0,4.0,2.0,3.0,,,,1,1,1,1,1,1
8173,8174,> $1M,,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,97.0,97.0,0.0,17.0,8.0,10.0,254824.0,187166.0,0.7715,0.9025,na,na,na,yes,yes,yes,yes,yes,no,0.0,785.0,174.0,11.0,5.0,6.0,11.0,,,,1,1,1,1,1,1
8174,8175,> $1M,Paving Specialties,yes,no,yes,yes,yes,yes,yes,yes,1.0,0.0,94.0,94.0,0.0,0.0,3.0,2.0,627567.0,556054.0,0.5,0.5,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,74.0,166.0,2.0,1.0,1.0,2.0,,,,1,1,1,1,1,1
8175,8176,> $1M,,yes,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,no,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
8176,8177,> $1M,General Contractor - Commercial,yes,yes,yes,yes,na,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203299.0,189414.0,0.98,0.95,no,no,na,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8177,8178,> $1M,,yes,yes,na,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,297.0,0.0,3.0,44355.0,46772.0,0.79,0.92,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,1,1,1,1,1,1
8178,8179,$500K or less,,no,no,no,no,na,no,no,no,,,,,,,,,,,,,no,no,no,no,no,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
8179,8180,> $500k to $1M,General Contractor,yes,yes,yes,yes,na,yes,yes,yes,,,,,,,,,,,,,yes,no,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8180,8181,> $1M,,na,na,na,na,yes,na,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,3000.0,1.0,1.0,na,na,na,na,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8181,8182,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8182,8183,$500K or less,,yes,yes,no,yes,yes,no,yes,no,,,,,,,,,,,,,no,no,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8183,8184,> $1M,Division 26 - Electrical,yes,yes,yes,yes,yes,yes,yes,yes,0.0,1.0,67.0,67.0,0.0,1.0,10.0,15.0,2046193.0,3042764.0,0.54,0.49,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,90.0,60.0,10.0,5.0,7.0,6.0,,,,1,1,1,1,1,1
8184,8185,> $500k to $1M,Excavation Support and Protection,yes,no,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8185,8186,> $1M,Site Remediation,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,4.0,4.0,0.0,168.0,2.0,4.0,49552.0,72350.0,0.85,0.88,yes,yes,no,yes,yes,no,yes,yes,no,,,,,2.0,2.0,,,,,0,0,0,0,1,1
8186,8187,> $1M,Membrane Roofing,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,165.0,1.0,4.0,149442.0,122550.0,0.5,0.475,yes,yes,na,yes,yes,yes,yes,no,yes,0.0,0.0,14.0,1.0,0.0,2.0,1.0,,,,1,1,1,1,1,1
8187,8188,> $1M,,yes,na,yes,na,na,yes,yes,yes,,,,,,,,,,,,,na,na,na,yes,yes,yes,yes,yes,,,,,,,,,,,,0,0,0,0,0,0
8188,8189,> $1M,,yes,no,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,no,no,na,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8189,8190,> $1M,Division 10 - Specialties,yes,na,yes,yes,yes,na,yes,yes,0.0,0.0,14.0,14.0,0.0,213.0,2.0,8.0,330856.0,775795.0,0.57,0.66,yes,yes,na,yes,yes,yes,yes,yes,yes,0.0,30.0,0.0,4.0,1.0,3.0,1.0,,,,1,1,1,1,1,1
8190,8191,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,,0.0,0.0,0.0,,0.0,,41131.0,,0.96,,yes,yes,yes,yes,yes,no,yes,yes,no,,,,,0.0,,,,,,0,0,0,0,0,1
8191,8192,> $1M,,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31865.0,31865.0,0.83,0.85,yes,yes,na,na,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8192,8193,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,,204.0,204.0,38.0,,12.0,,367974.0,,0.7,,yes,yes,yes,yes,yes,no,yes,yes,no,,,,,11.0,,,,,,0,0,0,0,0,1
8193,8194,> $1M,,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,no,yes,no,yes,,,,,,,,,,,0,0,0,0,0,0
8194,8195,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,no,na,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8195,8196,$500K or less,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,,38.0,38.0,11.0,,2.0,,on,,1.21,,yes,yes,yes,yes,yes,no,yes,yes,no,,,,,1.0,,,,,,0,0,0,0,0,1
8196,8197,> $1M,,,,,,,,,,on,,on,on,on,,on,,on,,on,,,,,,,,,,no,,,,,on,,,,,,0,0,0,0,0,1
8197,8198,> $1M,,yes,yes,no,no,na,no,yes,yes,,,,,,,,,,,,,no,na,na,no,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8198,8199,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,21975.0,1.0,1.0,yes,yes,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8199,8200,> $1M,General Contractor,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370429.0,242608.0,0.74,0.8,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8200,8201,> $1M,,yes,na,na,yes,yes,na,yes,yes,,,,,,,,,,,,,na,yes,na,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8201,8202,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,483.0,97.0,7.0,2.0,182954.0,181786.0,0.68,0.68,yes,no,yes,yes,yes,no,yes,no,no,,,,,4.0,1.0,,,,,0,0,0,0,1,1
8202,8203,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,0,0,0,0,0,0
8203,8204,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8204,8205,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8205,8206,> $1M,,yes,yes,yes,yes,na,yes,yes,yes,0.0,0.0,0.0,0.0,3805.0,5065.0,70.0,72.0,1226439.0,1317404.0,1.0,1.0,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,1649.0,42.0,34.0,43.0,28.0,,,,1,1,1,1,1,1
8206,8207,> $1M,,no,no,yes,no,yes,yes,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6226.0,7188.0,1.0,1.0,no,no,no,no,no,no,yes,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8207,8208,> $500k to $1M,Division 3 - Concrete,yes,no,no,no,yes,no,yes,no,,,,,,,,,,,,,no,no,na,yes,yes,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
8208,8209,$500K or less,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,0,0,0,0,0,0
8209,8210,> $1M,,yes,yes,no,yes,na,no,yes,yes,0.0,,0.0,0.0,0.0,,4.0,,93600.0,,1.01,,yes,yes,no,yes,yes,no,no,yes,no,,,,,0.0,,,,,,0,0,0,0,0,1
8210,8211,> $1M,,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8211,8212,> $1M,,yes,no,no,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,46.0,0.0,1.0,1.0,98171.0,126944.0,0.86,0.89,yes,yes,yes,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1,1,1,1,1,1
8212,8213,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8213,8214,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,10.0,14.0,2.0,6.0,316981.0,274061.0,1.19,1.04,yes,yes,no,yes,yes,yes,yes,yes,no,,,,,2.0,1.0,,,,,0,0,0,0,1,1
8214,8215,> $1M,Precast Concrete,yes,yes,na,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42560.0,81141.0,1.47,1.48,yes,yes,na,na,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
8215,8216,$500K or less,Division 1 - General Requirements,yes,yes,no,yes,yes,na,yes,yes,,,,,,,,,,,,,no,yes,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8216,8217,> $1M,,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,,,,,no,yes,na,yes,no,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8217,8218,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
8218,8219,$500K or less,Division 3 - Concrete,yes,yes,yes,yes,yes,yes,yes,yes,0.0,,16.0,16.0,0.0,,2.0,,72114.0,,0.91,,yes,yes,yes,yes,yes,yes,yes,no,no,,,,,2.0,,,,,,0,0,0,0,0,1
8219,8220,> $1M,Suppliers/Manufacturers,yes,yes,yes,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,1005722.4,932375.0,0.47,0.53,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,1.0,0.0,,,,,0,0,0,0,1,1
8220,8221,$500K or less,,yes,yes,no,yes,na,no,yes,yes,,,,,,,,,,,,,yes,no,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8221,8222,> $1M,Division 5 - Metals,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
8222,8223,> $1M,,no,no,no,no,no,no,no,,,,,,,,,,,,,,no,no,na,yes,,,,,,,,,,,,,,,,0,0,0,0,0,0
8223,8224,> $1M,,yes,yes,yes,yes,no,na,yes,yes,,,,,,,,,,,,,no,no,na,yes,no,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
